,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
241,stocktwits,XLB,1.85,0,1.85,1,0,0,9,19654,3/16/16,00:55.7
242,stocktwits,XLB,1.745,0.35,1.395,2,1,2,5,19654,3/15/16,00:59.5
243,stocktwits,XLB,1.675,0,1.675,2,0,0,7,19654,3/14/16,01:17.0
244,stocktwits,XLB,0,0,0,0,0,0,3,19654,3/13/16,00:52.4
245,stocktwits,XLB,0,0.41,-0.41,0,1,0,5,19654,3/12/16,00:54.7
246,stocktwits,XLB,2.32,2,0.32,2,1,2,10,19654,3/11/16,01:09.8
247,stocktwits,XLB,1.175,0,1.175,2,0,0,8,19654,3/10/16,00:53.0
248,stocktwits,XLB,0.35,2,-1.65,2,1,2,7,19654,3/9/16,01:06.7
249,stocktwits,XLB,0.56,2.605,-2.045,1,2,0.5,11,19654,3/8/16,00:56.3
250,stocktwits,XLB,1.1,2.085,-0.985,1,2,0.5,18,19654,3/7/16,00:56.9
251,stocktwits,XLB,1.6,0,1.6,1,0,0,3,19654,3/6/16,00:55.4
252,stocktwits,XLB,2.36,1.5275,0.8325,1,4,0.25,8,19654,3/5/16,00:54.0
253,stocktwits,XLB,2.16,0,2.16,1,0,0,11,19654,3/4/16,00:56.0
254,stocktwits,XLB,2.193333,0,2.193333,3,0,0,10,19654,3/3/16,00:53.9
255,stocktwits,XLB,1.785,0,1.785,2,0,0,12,19654,3/2/16,01:25.7
256,stocktwits,XLB,0,1.575,-1.575,0,2,0,12,19654,3/1/16,01:18.4
257,stocktwits,XLB,1.91,1.89,0.02,3,2,1.5,13,19654,2/29/16,00:56.0
258,stocktwits,XLB,0,0,0,0,0,0,8,19654,2/28/16,00:53.9
259,stocktwits,XLB,2,0,2,1,0,0,3,19654,2/27/16,00:55.0
260,stocktwits,XLB,0,0,0,0,0,0,10,19654,2/26/16,00:56.9
261,stocktwits,XLB,1.565,0,1.565,2,0,0,9,19654,2/25/16,00:55.8
262,stocktwits,XLB,2.583333,0,2.583333,3,0,0,8,19654,2/24/16,00:54.9
263,stocktwits,XLB,0,1.58,-1.58,0,3,0,15,19654,2/23/16,00:51.6
264,stocktwits,XLB,2.9,1.506667,1.393333,2,3,0.6667,12,19654,2/22/16,00:47.3
265,stocktwits,XLB,1.6,0,1.6,1,0,0,3,19654,2/21/16,00:45.5
266,stocktwits,XLB,2,0,2,1,0,0,4,19654,2/20/16,00:46.6
267,stocktwits,XLB,0,2,-2,0,1,0,8,19654,2/19/16,06:19.7
268,stocktwits,XLB,0,2,-2,0,1,0,9,19654,2/18/16,00:48.5
269,stocktwits,XLB,0,0,0,0,0,0,9,19654,2/17/16,00:48.7
